date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:37:58	75285/75285	---MCZ	200	added ('OK')	text/html	etag:cacheable:6298f16cf54b720a1d09e96e596a0563	https://www.haloneuro.com/collections/frontpage/products/primer-band	C:/My%20Web%20Sites/waft/www.haloneuro.com/collections/frontpage/products/primer-band.html	(from https://www.haloneuro.com/collections/frontpage)
02:37:58	12964/12964	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jul%202020%2017:02:45%20GMT	http://cdn.shopify.com/s/files/1/0037/7965/7840/products/P1020395_1_400x.jpg?v=1576870270	C:/My%20Web%20Sites/waft/cdn.shopify.com/s/files/1/0037/7965/7840/products/P1020395_1_400xb2b2.jpg	(from https://www.haloneuro.com/collections/frontpage)
02:38:01	2770/2770	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2029%20Jul%202020%2001:37:50%20GMT	http://cdn.shopify.com/s/files/1/0037/7965/7840/products/Product-Halo-recharge-kit_{width}x.jpg?v=1545934046	C:/My%20Web%20Sites/waft/cdn.shopify.com/s/files/1/0037/7965/7840/products/Product-Halo-recharge-kit_{width}xb5cf.jpg	(from https://www.haloneuro.com/collections/frontpage)
02:38:02	10573/10573	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Jul%202020%2001:37:51%20GMT	http://cdn.shopify.com/s/files/1/0037/7965/7840/products/Product-Halo-recharge-kit_400x.jpg?v=1545934046	C:/My%20Web%20Sites/waft/cdn.shopify.com/s/files/1/0037/7965/7840/products/Product-Halo-recharge-kit_400xb5cf.jpg	(from https://www.haloneuro.com/collections/frontpage)
02:38:02	74681/74681	---MCZ	200	added ('OK')	text/html	etag:cacheable:58b4e39cb1435f208746a38ae4da760d	https://www.haloneuro.com/collections/frontpage/products/recharge-pack	C:/My%20Web%20Sites/waft/www.haloneuro.com/collections/frontpage/products/recharge-pack.html	(from https://www.haloneuro.com/collections/frontpage)
02:38:06	74807/74807	---MCZ	200	added ('OK')	text/html	etag:cacheable:6833e7d6303bffa1d70fd0aa3e61409f	https://www.haloneuro.com/collections/frontpage/products/bluetooth-audio-adapter	C:/My%20Web%20Sites/waft/www.haloneuro.com/collections/frontpage/products/bluetooth-audio-adapter.html	(from https://www.haloneuro.com/collections/frontpage)
02:38:07	2770/2770	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2029%20Jul%202020%2001:37:56%20GMT	http://cdn.shopify.com/s/files/1/0037/7965/7840/products/Product-bluetooth-dongle_{width}x.jpg?v=1545933846	C:/My%20Web%20Sites/waft/cdn.shopify.com/s/files/1/0037/7965/7840/products/Product-bluetooth-dongle_{width}x10df.jpg	(from https://www.haloneuro.com/collections/frontpage)
02:38:08	4102/4102	---M--	200	added ('OK')	image/jpeg	date:Sat,%2025%20Jul%202020%2005:22:51%20GMT	http://cdn.shopify.com/s/files/1/0037/7965/7840/products/Product-bluetooth-dongle_400x.jpg?v=1545933846	C:/My%20Web%20Sites/waft/cdn.shopify.com/s/files/1/0037/7965/7840/products/Product-bluetooth-dongle_400x10df.jpg	(from https://www.haloneuro.com/collections/frontpage)
02:38:10	2770/2770	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2029%20Jul%202020%2001:38:00%20GMT	http://cdn.shopify.com/s/files/1/0037/7965/7840/products/Product-Halo-Primer-Pack_{width}x.jpg?v=1544570948	C:/My%20Web%20Sites/waft/cdn.shopify.com/s/files/1/0037/7965/7840/products/Product-Halo-Primer-Pack_{width}x194a.jpg	(from https://www.haloneuro.com/collections/frontpage)
02:38:11	75334/75334	---MCZ	200	added ('OK')	text/html	etag:cacheable:782ba82763f1a52434b3e3d7e804bce9	https://www.haloneuro.com/collections/frontpage/products/primer-pack	C:/My%20Web%20Sites/waft/www.haloneuro.com/collections/frontpage/products/primer-pack.html	(from https://www.haloneuro.com/collections/frontpage)
02:38:12	12534/12534	---M--	200	added ('OK')	image/jpeg	date:Sat,%2025%20Jul%202020%2005:22:11%20GMT	http://cdn.shopify.com/s/files/1/0037/7965/7840/products/Product-Halo-Primer-Pack_400x.jpg?v=1544570948	C:/My%20Web%20Sites/waft/cdn.shopify.com/s/files/1/0037/7965/7840/products/Product-Halo-Primer-Pack_400x194a.jpg	(from https://www.haloneuro.com/collections/frontpage)
02:38:13	2770/2770	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2029%20Jul%202020%2001:38:03%20GMT	http://cdn.shopify.com/s/files/1/0037/7965/7840/products/Prod-Halo-water-bottle_{width}x.jpg?v=1544568547	C:/My%20Web%20Sites/waft/cdn.shopify.com/s/files/1/0037/7965/7840/products/Prod-Halo-water-bottle_{width}x429b.jpg	(from https://www.haloneuro.com/collections/frontpage)
02:38:14	93270/93270	---MCZ	200	added ('OK')	text/html	etag:cacheable:6754a19d073ba714347f4fcf295b4065	https://www.haloneuro.com/collections/frontpage/products/halo-water-bottle	C:/My%20Web%20Sites/waft/www.haloneuro.com/collections/frontpage/products/halo-water-bottle.html	(from https://www.haloneuro.com/collections/frontpage)
02:38:15	7146/7146	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jul%202020%2016:41:26%20GMT	http://cdn.shopify.com/s/files/1/0037/7965/7840/products/Prod-Halo-water-bottle_400x.jpg?v=1544568547	C:/My%20Web%20Sites/waft/cdn.shopify.com/s/files/1/0037/7965/7840/products/Prod-Halo-water-bottle_400x429b.jpg	(from https://www.haloneuro.com/collections/frontpage)
02:38:20	182272/182272	---MCZ	200	added ('OK')	text/css	date:Tue,%2025%20Feb%202020%2000:44:28%20GMT	https://cdn.getshogun.com/5e546ddd4e491a0057b0063f.css	C:/My%20Web%20Sites/waft/cdn.getshogun.com/5e546ddd4e491a0057b0063f.css	(from https://www.haloneuro.com/pages/science)
02:38:22	117059/117059	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2025%20Feb%202020%2000:44:20%20GMT	https://cdn.getshogun.com/5e546ddd4e491a0057b0063f.js	C:/My%20Web%20Sites/waft/cdn.getshogun.com/5e546ddd4e491a0057b0063f.js	(from https://www.haloneuro.com/pages/science)
02:38:22	157247/157247	---MCZ	200	added ('OK')	text/css	date:Fri,%2028%20Feb%202020%2001:14:03%20GMT	https://cdn.getshogun.com/5e586947896d800050254593.css	C:/My%20Web%20Sites/waft/cdn.getshogun.com/5e586947896d800050254593.css	(from https://www.haloneuro.com/pages/experience)
02:38:24	112950/112950	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2018%20May%202020%2014:13:36%20GMT	https://cdn.getshogun.com/5e586947896d800050254593.js	C:/My%20Web%20Sites/waft/cdn.getshogun.com/5e586947896d800050254593.js	(from https://www.haloneuro.com/pages/experience)
02:38:25	354170/354170	---MCZ	200	added ('OK')	text/css	date:Fri,%2006%20Mar%202020%2023:40:44%20GMT	https://cdn.getshogun.com/5e62df68c016dd005f9a56aa.css	C:/My%20Web%20Sites/waft/cdn.getshogun.com/5e62df68c016dd005f9a56aa.css	(from https://www.haloneuro.com/pages/results)
02:38:25	93536/93536	---MCZ	200	added ('OK')	text/html	etag:cacheable:adfcdbd4b61f4909540aa5b553e476a9	https://www.haloneuro.com/pages/results-ussa	C:/My%20Web%20Sites/waft/www.haloneuro.com/pages/results-ussa.html	(from https://www.haloneuro.com/pages/results)
02:38:27	79538/79538	---MCZ	200	added ('OK')	text/html	etag:cacheable:2e7f4779429aaf42405b3a1a59a7f96d	https://www.haloneuro.com/pages/music	C:/My%20Web%20Sites/waft/www.haloneuro.com/pages/music.html	(from https://www.haloneuro.com/pages/results)
02:38:29	116874/116874	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2006%20Mar%202020%2023:40:32%20GMT	https://cdn.getshogun.com/5e62df68c016dd005f9a56aa.js	C:/My%20Web%20Sites/waft/cdn.getshogun.com/5e62df68c016dd005f9a56aa.js	(from https://www.haloneuro.com/pages/results)
02:38:29	89404/89404	---MCZ	200	added ('OK')	text/css	date:Wed,%2018%20Mar%202020%2017:22:53%20GMT	https://cdn.getshogun.com/5e7258e0bb51ca0052e84248.css	C:/My%20Web%20Sites/waft/cdn.getshogun.com/5e7258e0bb51ca0052e84248.css	(from https://www.haloneuro.com/pages/halo-sport-for-musicians)
02:38:30	80/80	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jul%202020%2001:38:19%20GMT	https://www.haloneuro.com/science	C:/My%20Web%20Sites/waft/www.haloneuro.com/science	(from https://www.haloneuro.com/pages/halo-sport-for-musicians)
02:38:30	80/80	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jul%202020%2001:38:20%20GMT	https://www.haloneuro.com/science	C:/My%20Web%20Sites/waft/www.haloneuro.com/science	(from https://www.haloneuro.com/pages/halo-sport-for-musicians)
02:38:32	110299/110299	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2019%20May%202020%2019:26:25%20GMT	https://cdn.getshogun.com/5e7258e0bb51ca0052e84248.js	C:/My%20Web%20Sites/waft/cdn.getshogun.com/5e7258e0bb51ca0052e84248.js	(from https://www.haloneuro.com/pages/halo-sport-for-musicians)
02:38:32	55392/55392	---MCZ	200	added ('OK')	text/css	date:Mon,%2011%20Nov%202019%2017:48:28%20GMT	https://cdn.getshogun.com/5dc99ee51dfbdb005f1672ca.css	C:/My%20Web%20Sites/waft/cdn.getshogun.com/5dc99ee51dfbdb005f1672ca.css	(from https://www.haloneuro.com/pages/skill)
02:38:33	109347/109347	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20Nov%202019%2017:48:24%20GMT	https://cdn.getshogun.com/5dc99ee51dfbdb005f1672ca.js	C:/My%20Web%20Sites/waft/cdn.getshogun.com/5dc99ee51dfbdb005f1672ca.js	(from https://www.haloneuro.com/pages/skill)
02:38:34	82636/82636	---MCZ	200	added ('OK')	text/css	date:Wed,%2005%20Feb%202020%2021:40:56%20GMT	https://cdn.getshogun.com/5e3b36511f728700663891d9.css	C:/My%20Web%20Sites/waft/cdn.getshogun.com/5e3b36511f728700663891d9.css	(from https://www.haloneuro.com/pages/strength)
02:38:35	113272/113272	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2005%20Feb%202020%2021:40:51%20GMT	https://cdn.getshogun.com/5e3b36511f728700663891d9.js	C:/My%20Web%20Sites/waft/cdn.getshogun.com/5e3b36511f728700663891d9.js	(from https://www.haloneuro.com/pages/strength)
02:38:35	56003/56003	---MCZ	200	added ('OK')	text/css	date:Mon,%2017%20Feb%202020%2017:44:57%20GMT	https://cdn.getshogun.com/5e4ad11350119b00577986a2.css	C:/My%20Web%20Sites/waft/cdn.getshogun.com/5e4ad11350119b00577986a2.css	(from https://www.haloneuro.com/pages/endurance)
02:38:37	110072/110072	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2017%20Feb%202020%2017:44:54%20GMT	https://cdn.getshogun.com/5e4ad11350119b00577986a2.js	C:/My%20Web%20Sites/waft/cdn.getshogun.com/5e4ad11350119b00577986a2.js	(from https://www.haloneuro.com/pages/endurance)
02:38:37	125028/125028	---MCZ	200	added ('OK')	text/css	date:Fri,%2028%20Feb%202020%2022:42:57%20GMT	https://cdn.getshogun.com/5e599731b1eb46004ff8ecd2.css	C:/My%20Web%20Sites/waft/cdn.getshogun.com/5e599731b1eb46004ff8ecd2.css	(from https://www.haloneuro.com/pages/support)
02:38:38	74592/74592	---MCZ	200	added ('OK')	text/html	etag:cacheable:cf53921267fa21596d9cb66ff1a1dd61	https://www.haloneuro.com/products/recharge-pack	C:/My%20Web%20Sites/waft/www.haloneuro.com/products/recharge-pack.html	(from https://www.haloneuro.com/pages/support)
02:38:39	116141/116141	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2028%20Feb%202020%2022:42:51%20GMT	https://cdn.getshogun.com/5e599731b1eb46004ff8ecd2.js	C:/My%20Web%20Sites/waft/cdn.getshogun.com/5e599731b1eb46004ff8ecd2.js	(from https://www.haloneuro.com/pages/support)
02:38:41	88717/88717	---MCZ	200	added ('OK')	text/html	etag:cacheable:d2e2776b630332db9a840fdd8a0597f6	https://www.haloneuro.com/collections/all	C:/My%20Web%20Sites/waft/www.haloneuro.com/collections/all.html	(from https://www.haloneuro.com/cart)
02:38:42	165532/165532	---MCZ	200	added ('OK')	text/css	date:Thu,%2021%20May%202020%2017:00:42%20GMT	https://cdn.getshogun.com/5ec6b3ac68eea00056549ee9.css	C:/My%20Web%20Sites/waft/cdn.getshogun.com/5ec6b3ac68eea00056549ee9.css	(from https://www.haloneuro.com/pages/user-stories)
02:38:43	115168/115168	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2021%20May%202020%2017:00:33%20GMT	https://cdn.getshogun.com/5ec6b3ac68eea00056549ee9.js	C:/My%20Web%20Sites/waft/cdn.getshogun.com/5ec6b3ac68eea00056549ee9.js	(from https://www.haloneuro.com/pages/user-stories)
02:38:44	262709/262709	---MCZ	200	added ('OK')	text/css	date:Wed,%2005%20Feb%202020%2021:20:03%20GMT	https://cdn.getshogun.com/5e3b3173095a9200505a15df.css	C:/My%20Web%20Sites/waft/cdn.getshogun.com/5e3b3173095a9200505a15df.css	(from https://www.haloneuro.com/pages/researchpapers)
02:38:45	112723/112723	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2005%20Feb%202020%2021:19:55%20GMT	https://cdn.getshogun.com/5e3b3173095a9200505a15df.js	C:/My%20Web%20Sites/waft/cdn.getshogun.com/5e3b3173095a9200505a15df.js	(from https://www.haloneuro.com/pages/researchpapers)
02:38:46	133771/133771	---MCZ	200	added ('OK')	text/css	date:Wed,%2005%20Feb%202020%2021:22:36%20GMT	https://cdn.getshogun.com/5e3b3203dad0cd0056d02a94.css	C:/My%20Web%20Sites/waft/cdn.getshogun.com/5e3b3203dad0cd0056d02a94.css	(from https://www.haloneuro.com/pages/case-studies)
02:38:47	120198/120198	---MCZ	200	added ('OK')	text/html	etag:cacheable:290c34a68cf1c5c9e50c05c732d1f05f	https://www.haloneuro.com/pages/bulletproof	C:/My%20Web%20Sites/waft/www.haloneuro.com/pages/bulletproof.html	(from https://www.haloneuro.com/pages/case-studies)
02:38:49	71995/71995	---MCZ	200	added ('OK')	text/html	etag:cacheable:63f38cdcb780c96e887071d440d9c361	https://www.haloneuro.com/blogs/halo/berklee-college-of-music-collaboration	C:/My%20Web%20Sites/waft/www.haloneuro.com/blogs/halo/berklee-college-of-music-collaboration.html	(from https://www.haloneuro.com/pages/case-studies)
02:38:49	96344/96344	---MCZ	200	added ('OK')	text/html	etag:cacheable:3d14aa793b535ef652109de8c51baf53	https://www.haloneuro.com/pages/results-mjp	C:/My%20Web%20Sites/waft/www.haloneuro.com/pages/results-mjp.html	(from https://www.haloneuro.com/pages/case-studies)
02:38:52	112723/112723	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2005%20Feb%202020%2021:22:32%20GMT	https://cdn.getshogun.com/5e3b3203dad0cd0056d02a94.js	C:/My%20Web%20Sites/waft/cdn.getshogun.com/5e3b3203dad0cd0056d02a94.js	(from https://www.haloneuro.com/pages/case-studies)
02:38:53	0/0	---M-Z	200	added ('OK')	application/javascript	etag:W/%2202cc5d05%22	https://kite.spicegems.org/0/js/scripttags/haloneuro/static/country-redirect.js	C:/My%20Web%20Sites/waft/kite.spicegems.org/0/js/scripttags/haloneuro/static/country-redirect.js	(from https://www.haloneuro.com/pages/military)
02:38:54	283209/283209	---MCZ	200	added ('OK')	text/css	date:Thu,%2015%20Aug%202019%2021:28:08%20GMT	https://cdn.getshogun.com/5d55ce4b8fe3dc004daf3e82.css	C:/My%20Web%20Sites/waft/cdn.getshogun.com/5d55ce4b8fe3dc004daf3e82.css	(from https://www.haloneuro.com/pages/military)
02:38:56	116818/116818	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2015%20Aug%202019%2021:27:45%20GMT	https://cdn.getshogun.com/5d55ce4b8fe3dc004daf3e82.js	C:/My%20Web%20Sites/waft/cdn.getshogun.com/5d55ce4b8fe3dc004daf3e82.js	(from https://www.haloneuro.com/pages/military)
02:38:57	140179/140179	---MCZ	200	added ('OK')	text/css	date:Tue,%2024%20Mar%202020%2000:13:48%20GMT	https://cdn.getshogun.com/5e7950a9b6cc7300504dc14f.css	C:/My%20Web%20Sites/waft/cdn.getshogun.com/5e7950a9b6cc7300504dc14f.css	(from https://www.haloneuro.com/pages/leadership)
02:38:59	112723/112723	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2024%20Mar%202020%2000:13:39%20GMT	https://cdn.getshogun.com/5e7950a9b6cc7300504dc14f.js	C:/My%20Web%20Sites/waft/cdn.getshogun.com/5e7950a9b6cc7300504dc14f.js	(from https://www.haloneuro.com/pages/leadership)
02:38:59	82443/82443	---MCZ	200	added ('OK')	text/css	date:Sat,%2028%20Dec%202019%2002:31:11%20GMT	https://cdn.getshogun.com/5e06be699e022c0055d3a65e.css	C:/My%20Web%20Sites/waft/cdn.getshogun.com/5e06be699e022c0055d3a65e.css	(from https://www.haloneuro.com/pages/press)
02:39:05	112115/112115	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2028%20Dec%202019%2002:31:08%20GMT	https://cdn.getshogun.com/5e06be699e022c0055d3a65e.js	C:/My%20Web%20Sites/waft/cdn.getshogun.com/5e06be699e022c0055d3a65e.js	(from https://www.haloneuro.com/pages/press)
02:39:06	78171/78171	---MCZ	200	added ('OK')	text/html	etag:cacheable:ea4b427034b66fe35774e5878d2d7093	https://www.haloneuro.com/blogs/halo?page=2	C:/My%20Web%20Sites/waft/www.haloneuro.com/blogs/halo4658.html	(from https://www.haloneuro.com/blogs/halo)
02:39:08	18604/18604	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Jul%202020%2001:38:56%20GMT	http://cdn.shopify.com/s/files/1/0037/7965/7840/articles/IMG_3802_500x.JPG?v=1568050919	C:/My%20Web%20Sites/waft/cdn.shopify.com/s/files/1/0037/7965/7840/articles/IMG_3802_500xbfcb.jpg	(from https://www.haloneuro.com/blogs/halo)
02:39:10	68428/68428	---MCZ	200	added ('OK')	text/html	etag:cacheable:50dbbd69c30f0d7f6b1e31d5695213c4	https://www.haloneuro.com/blogs/halo/tagged/news	C:/My%20Web%20Sites/waft/www.haloneuro.com/blogs/halo/tagged/news.html	(from https://www.haloneuro.com/blogs/halo)
02:39:10	149541/149541	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:04defcb4e0d94ac93c70b23bba708286	https://www.haloneuro.com/blogs/halo.atom	C:/My%20Web%20Sites/waft/www.haloneuro.com/blogs/halo.atom	(from https://www.haloneuro.com/blogs/halo)
02:39:11	105091/105091	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Jul%202020%2001:38:52%20GMT	http://cdn.shopify.com/s/files/1/0037/7965/7840/articles/IMG_3802_1200x630.JPG?v=1568050919	C:/My%20Web%20Sites/waft/cdn.shopify.com/s/files/1/0037/7965/7840/articles/IMG_3802_1200x630bfcb.jpg	(from https://www.haloneuro.com/blogs/halo)
02:39:11	68557/68557	---MCZ	200	added ('OK')	text/html	etag:cacheable:39ab78067b675e23eaab62f051fe54c6	https://www.haloneuro.com/blogs/halo/tagged/learn-guitar-in-8-weeks	C:/My%20Web%20Sites/waft/www.haloneuro.com/blogs/halo/tagged/learn-guitar-in-8-weeks.html	(from https://www.haloneuro.com/blogs/halo)
02:39:12	68172/68172	---MCZ	200	added ('OK')	text/html	etag:cacheable:6a64df822f8c53905a41f24ef5db4701	https://www.haloneuro.com/blogs/halo/what-i-accomplished-in-just-8-weeks-with-halo-sport	C:/My%20Web%20Sites/waft/www.haloneuro.com/blogs/halo/what-i-accomplished-in-just-8-weeks-with-halo-sport.html	(from https://www.haloneuro.com/blogs/halo)
02:39:13	67210/67210	---MCZ	200	added ('OK')	text/html	etag:cacheable:64220e98579a818dbfc274404c5a24f7	https://www.haloneuro.com/blogs/halo/how-to-master-the-art-of-confidence	C:/My%20Web%20Sites/waft/www.haloneuro.com/blogs/halo/how-to-master-the-art-of-confidence.html	(from https://www.haloneuro.com/blogs/halo)
02:39:13	69017/69017	---MCZ	200	added ('OK')	text/html	etag:cacheable:becf80fb8b994382d1889a417ace7f2a	https://www.haloneuro.com/blogs/halo/3-hacks-for-beginner-musicians	C:/My%20Web%20Sites/waft/www.haloneuro.com/blogs/halo/3-hacks-for-beginner-musicians.html	(from https://www.haloneuro.com/blogs/halo)
02:39:14	66646/66646	---MCZ	200	added ('OK')	text/html	etag:cacheable:3388e0dc8165e6004b52ce32035b70f7	https://www.haloneuro.com/blogs/halo/how-to-learn-guitar-according-to-neuroscience	C:/My%20Web%20Sites/waft/www.haloneuro.com/blogs/halo/how-to-learn-guitar-according-to-neuroscience.html	(from https://www.haloneuro.com/blogs/halo)
02:39:16	77481/77481	---MCZ	200	added ('OK')	text/html	etag:cacheable:7642d3b3fc74806a123ec89e874b1519	https://www.haloneuro.com/blogs/halo?page=3	C:/My%20Web%20Sites/waft/www.haloneuro.com/blogs/halo9ba9.html	(from https://www.haloneuro.com/blogs/halo)
02:39:18	18915/18915	---MCZ	200	added ('OK')	text/css	date:Fri,%2007%20Feb%202020%2018:06:15%20GMT	https://cdn.getshogun.com/5e3da710c0a765005ce851ec.css	C:/My%20Web%20Sites/waft/cdn.getshogun.com/5e3da710c0a765005ce851ec.css	(from https://www.haloneuro.com/pages/careers)
02:39:20	106838/106838	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2007%20Feb%202020%2018:06:12%20GMT	https://cdn.getshogun.com/5e3da710c0a765005ce851ec.js	C:/My%20Web%20Sites/waft/cdn.getshogun.com/5e3da710c0a765005ce851ec.js	(from https://www.haloneuro.com/pages/careers)
02:39:20	87/87	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jul%202020%2001:39:10%20GMT	https://www.haloneuro.com/privacy	C:/My%20Web%20Sites/waft/www.haloneuro.com/privacy	(from https://www.haloneuro.com/pages/terms-of-use)
02:39:21	87/87	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jul%202020%2001:39:11%20GMT	https://www.haloneuro.com/privacy	C:/My%20Web%20Sites/waft/www.haloneuro.com/privacy	(from https://www.haloneuro.com/pages/terms-of-use)
02:39:21	87/87	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jul%202020%2001:39:11%20GMT	https://www.haloneuro.com/privacy	C:/My%20Web%20Sites/waft/www.haloneuro.com/privacy	(from https://www.haloneuro.com/pages/terms-of-use)
02:39:22	81/81	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jul%202020%2001:39:12%20GMT	https://www.haloneuro.com/warranty	C:/My%20Web%20Sites/waft/www.haloneuro.com/warranty	(from https://www.haloneuro.com/pages/terms-of-use)
02:39:23	74341/74341	---MCZ	200	added ('OK')	text/html	etag:cacheable:9702e2cd253f9d0096ce31f158287e90	https://www.haloneuro.com/pages/warranty	C:/My%20Web%20Sites/waft/www.haloneuro.com/pages/warranty.html	(from https://www.haloneuro.com/pages/terms-of-use)
02:39:25	87/87	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jul%202020%2001:39:14%20GMT	https://www.haloneuro.com/privacy	C:/My%20Web%20Sites/waft/www.haloneuro.com/privacy.96.delayed	(from https://www.haloneuro.com/pages/terms-of-sale)
02:39:25	85/85	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jul%202020%2001:39:15%20GMT	https://www.haloneuro.com/halo-sport/terms	C:/My%20Web%20Sites/waft/www.haloneuro.com/halo-sport/terms	(from https://www.haloneuro.com/pages/terms-of-sale)
02:39:26	85/85	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jul%202020%2001:39:15%20GMT	https://www.haloneuro.com/halo-sport/terms	C:/My%20Web%20Sites/waft/www.haloneuro.com/halo-sport/terms	(from https://www.haloneuro.com/pages/terms-of-sale)
02:39:26	85/85	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jul%202020%2001:39:16%20GMT	https://www.haloneuro.com/halo-sport/terms	C:/My%20Web%20Sites/waft/www.haloneuro.com/halo-sport/terms	(from https://www.haloneuro.com/pages/terms-of-sale)
02:39:27	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:0d649ef5a2cd04d7201f2e79690b8648	https://www.haloneuro.com/node_modules/webpack/buildin/global.js	C:/My%20Web%20Sites/waft/www.haloneuro.com/node_modules/webpack/buildin/global.js	(from https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=PVfcsM)
02:39:27	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:0d649ef5a2cd04d7201f2e79690b8648	https://www.haloneuro.com/node_modules/core-js/modules/_is-object.js	C:/My%20Web%20Sites/waft/www.haloneuro.com/node_modules/core-js/modules/_is-object.js	(from https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=PVfcsM)
02:39:28	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:0d649ef5a2cd04d7201f2e79690b8648	https://www.haloneuro.com/node_modules/core-js/modules/_to-iobject.js	C:/My%20Web%20Sites/waft/www.haloneuro.com/node_modules/core-js/modules/_to-iobject.js	(from https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=PVfcsM)
02:39:28	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:0d649ef5a2cd04d7201f2e79690b8648	https://www.haloneuro.com/node_modules/core-js/modules/_to-length.js	C:/My%20Web%20Sites/waft/www.haloneuro.com/node_modules/core-js/modules/_to-length.js	(from https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=PVfcsM)
02:39:29	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:0d649ef5a2cd04d7201f2e79690b8648	https://www.haloneuro.com/node_modules/core-js/modules/_to-absolute-index.js	C:/My%20Web%20Sites/waft/www.haloneuro.com/node_modules/core-js/modules/_to-absolute-index.js	(from https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=PVfcsM)
02:39:29	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:0d649ef5a2cd04d7201f2e79690b8648	https://www.haloneuro.com/node_modules/core-js/modules/_cof.js	C:/My%20Web%20Sites/waft/www.haloneuro.com/node_modules/core-js/modules/_cof.js	(from https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=PVfcsM)
02:39:30	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:0d649ef5a2cd04d7201f2e79690b8648	https://www.haloneuro.com/node_modules/core-js/modules/_wks.js	C:/My%20Web%20Sites/waft/www.haloneuro.com/node_modules/core-js/modules/_wks.js	(from https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=PVfcsM)
02:39:31	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:0d649ef5a2cd04d7201f2e79690b8648	https://www.haloneuro.com/node_modules/core-js/modules/_a-function.js	C:/My%20Web%20Sites/waft/www.haloneuro.com/node_modules/core-js/modules/_a-function.js	(from https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=PVfcsM)
02:39:31	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:0d649ef5a2cd04d7201f2e79690b8648	https://www.haloneuro.com/node_modules/core-js/modules/_fails.js	C:/My%20Web%20Sites/waft/www.haloneuro.com/node_modules/core-js/modules/_fails.js	(from https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=PVfcsM)
